species,Longitude,Latitude,Elevation_ft,Date,ppt_in,tmean_ F
PEWH,-106.4726,41.3279,8743,1992-11,2.83,19.4
PEWH,-106.4726,41.3279,8743,1992-12,2.26,13.2
PEWH,-106.4726,41.3279,8743,1993-01,2.97,16.1
PEWH,-106.4726,41.3279,8743,1993-02,3.53,15.1
PEWH,-106.4726,41.3279,8743,1993-03,3.33,22.9
PEWH,-106.4726,41.3279,8743,1993-04,5.88,27.8
PEWH,-106.4726,41.3279,8743,1993-05,3.73,38.8
PEWH,-106.4726,41.3279,8743,1993-06,3.6,49.2
PEWH,-106.4726,41.3279,8743,1993-07,1.01,50.3
PEWH,-106.4726,41.3279,8743,1993-08,1.41,51.7
PEWH,-106.4726,41.3279,8743,1993-09,2.4,44.6
PEWH,-106.4726,41.3279,8743,1993-10,3.45,37.7
PEWH,-106.4726,41.3279,8743,1993-11,3.1,21.7
PEWH,-106.4726,41.3279,8743,1993-12,2.38,19.9
PEWH,-106.4726,41.3279,8743,1994-01,1.63,22.1
PEWH,-106.4726,41.3279,8743,1994-02,3.02,16.7
PEWH,-106.4726,41.3279,8743,1994-03,2.62,27.6
PEWH,-106.4726,41.3279,8743,1994-04,3.2,34.4
PEWH,-106.4726,41.3279,8743,1994-05,2.01,45.4
PEWH,-106.4726,41.3279,8743,1994-06,1.34,54.2
PEWH,-106.4726,41.3279,8743,1994-07,0.33,57.9
PEWH,-106.4726,41.3279,8743,1994-08,1.05,58.6
PEWH,-106.4726,41.3279,8743,1994-09,1.07,49.4
PEWH,-106.4726,41.3279,8743,1994-10,2.68,36.9
PEWH,-106.4726,41.3279,8743,1994-11,2.63,21.5
PEWH,-106.4726,41.3279,8743,1994-12,1.52,20.6
PEWH,-106.4726,41.3279,8743,1995-01,2.82,17.2
PEWH,-106.4726,41.3279,8743,1995-02,2.23,25
PEWH,-106.4726,41.3279,8743,1995-03,3.61,25.9
PEWH,-106.4726,41.3279,8743,1995-04,3.76,30.2
PEWH,-106.4726,41.3279,8743,1995-05,10.11,37.6
PEWH,-106.4726,41.3279,8743,1995-06,2.3,48.1
PEWH,-106.4726,41.3279,8743,1995-07,2.08,55.5
PEWH,-106.4726,41.3279,8743,1995-08,0.78,58.4
PEWH,-106.4726,41.3279,8743,1995-09,2.84,48.4
PEWH,-106.4726,41.3279,8743,1995-10,3.23,34.9
PEWH,-106.4726,41.3279,8743,1995-11,3.21,28.2
PEWH,-106.4726,41.3279,8743,1995-12,1.84,20.9
PEWH,-106.4726,41.3279,8743,1996-01,4.08,15.2
PEWH,-106.4726,41.3279,8743,1996-02,2.41,20.5
PEWH,-106.4726,41.3279,8743,1996-03,2.77,24.5
PEWH,-106.4726,41.3279,8743,1996-04,5.21,31.2
PEWH,-106.4726,41.3279,8743,1996-05,4.03,42
PEWH,-106.4726,41.3279,8743,1996-06,0.7,52.6
PEWH,-106.4726,41.3279,8743,1996-07,0.94,58.9
PEWH,-106.4726,41.3279,8743,1996-08,1.43,57.2
PEWH,-106.4726,41.3279,8743,1996-09,1.48,46.1
PEWH,-106.4726,41.3279,8743,1996-10,3.6,36
PEWH,-106.4726,41.3279,8743,1996-11,2.86,26.7
PEWH,-106.4726,41.3279,8743,1996-12,4.91,16.6
PEWH,-106.4726,41.3279,8743,1997-01,4.25,17
PEWH,-106.4726,41.3279,8743,1997-02,2.04,17.6
PEWH,-106.4726,41.3279,8743,1997-03,1.89,27.5
PEWH,-106.4726,41.3279,8743,1997-04,3.87,28.5
PEWH,-106.4726,41.3279,8743,1997-05,4.47,40.7
PEWH,-106.4726,41.3279,8743,1997-06,1.37,53.1
PEWH,-106.4726,41.3279,8743,1997-07,0.92,57.4
PEWH,-106.4726,41.3279,8743,1997-08,2.53,55.7
PEWH,-106.4726,41.3279,8743,1997-09,3.92,50.1
PEWH,-106.4726,41.3279,8743,1997-10,2.41,37.5
PEWH,-106.4726,41.3279,8743,1997-11,1.82,22.7
PEWH,-106.4726,41.3279,8743,1997-12,1.46,16.3
PEWH,-106.4726,41.3279,8743,1998-01,2.54,20.4
PEWH,-106.4726,41.3279,8743,1998-02,3.16,20.4
PEWH,-106.4726,41.3279,8743,1998-03,3.42,23.5
PEWH,-106.4726,41.3279,8743,1998-04,2.63,32.1
PEWH,-106.4726,41.3279,8743,1998-05,2.34,43.2
PEWH,-106.4726,41.3279,8743,1998-06,4.75,45.9
PEWH,-106.4726,41.3279,8743,1998-07,1.63,60.6
PEWH,-106.4726,41.3279,8743,1998-08,1.27,56.8
PEWH,-106.4726,41.3279,8743,1998-09,1.02,53.4
PEWH,-106.4726,41.3279,8743,1998-10,5.51,38.6
PEWH,-106.4726,41.3279,8743,1998-11,2.87,28.1
PEWH,-106.4726,41.3279,8743,1998-12,2.1,16
PEWH,-106.4726,41.3279,8743,1999-01,4.39,20.1
PEWH,-106.4726,41.3279,8743,1999-02,2.53,20.9
PEWH,-106.4726,41.3279,8743,1999-03,2.06,28.6
PEWH,-106.4726,41.3279,8743,1999-04,5.01,29.5
PEWH,-106.4726,41.3279,8743,1999-05,4.54,38.7
PEWH,-106.4726,41.3279,8743,1999-06,2.25,50.1
PEWH,-106.4726,41.3279,8743,1999-07,0.92,58.7
PEWH,-106.4726,41.3279,8743,1999-08,1.82,55.4
PEWH,-106.4726,41.3279,8743,1999-09,2.74,44.9
PEWH,-106.4726,41.3279,8743,1999-10,1.14,38.9
PEWH,-106.4726,41.3279,8743,1999-11,1.19,33.2
PEWH,-106.4726,41.3279,8743,1999-12,3.57,18.6
PEWH,-106.4726,41.3279,8743,2000-01,3.18,20.3
PEWH,-106.4726,41.3279,8743,2000-02,2.63,23.9
PEWH,-106.4726,41.3279,8743,2000-03,2.72,26.7
PEWH,-106.4726,41.3279,8743,2000-04,3.16,36.3
PEWH,-106.4726,41.3279,8743,2000-05,3.61,44.5
PEWH,-106.4726,41.3279,8743,2000-06,0.67,51.6
PEWH,-106.4726,41.3279,8743,2000-07,0.8,60.7
PEWH,-106.4726,41.3279,8743,2000-08,1.21,60.2
PEWH,-106.4726,41.3279,8743,2000-09,3.53,48.3
PEWH,-106.4726,41.3279,8743,2000-10,0.42,39.1
PEWH,-106.4726,41.3279,8743,2000-11,3.3,15.4
PEWH,-106.4726,41.3279,8743,2000-12,3.18,16
PEWH,-106.4726,41.3279,8743,2001-01,1.35,16.3
PEWH,-106.4726,41.3279,8743,2001-02,2.07,19.5
PEWH,-106.4726,41.3279,8743,2001-03,2.42,26.6
PEWH,-106.4726,41.3279,8743,2001-04,5.03,34.2
PEWH,-106.4726,41.3279,8743,2001-05,2.23,43.8
PEWH,-106.4726,41.3279,8743,2001-06,0.56,52.5
PEWH,-106.4726,41.3279,8743,2001-07,1.08,62.4
PEWH,-106.4726,41.3279,8743,2001-08,0.97,59.6
PEWH,-106.4726,41.3279,8743,2001-09,0.95,51.1
PEWH,-106.4726,41.3279,8743,2001-10,1.66,38.6
PEWH,-106.4726,41.3279,8743,2001-11,1.87,29.8
PEWH,-106.4726,41.3279,8743,2001-12,2.19,15.9
PEWH,-106.4726,41.3279,8743,2002-01,1.76,14.6
PEWH,-106.4726,41.3279,8743,2002-02,2.1,16.1
PEWH,-106.4726,41.3279,8743,2002-03,3.51,22.7
PEWH,-106.4726,41.3279,8743,2002-04,2.11,36.1
PEWH,-106.4726,41.3279,8743,2002-05,1,42.2
PEWH,-106.4726,41.3279,8743,2002-06,0.73,55.6
PEWH,-106.4726,41.3279,8743,2002-07,1.16,62.8
PEWH,-106.4726,41.3279,8743,2002-08,1.19,56.9
PEWH,-106.4726,41.3279,8743,2002-09,1.73,48.9
PEWH,-106.4726,41.3279,8743,2002-10,2.75,35.1
PEWH,-106.4726,41.3279,8743,2002-11,2.12,22.6
PEWH,-106.4726,41.3279,8743,2002-12,1.8,19.2
PEWH,-106.4726,41.3279,8743,2003-01,3.07,23.7
PEWH,-106.4726,41.3279,8743,2003-02,3.11,17
PEWH,-106.4726,41.3279,8743,2003-03,4.89,26.5
PEWH,-106.4726,41.3279,8743,2003-04,4.59,35
PEWH,-106.4726,41.3279,8743,2003-05,2.92,42.5
PEWH,-106.4726,41.3279,8743,2003-06,1.87,49.1
PEWH,-106.4726,41.3279,8743,2003-07,0.9,62.7
PEWH,-106.4726,41.3279,8743,2003-08,1.74,60.8
PEWH,-106.4726,41.3279,8743,2003-09,2.15,46.6
PEWH,-106.4726,41.3279,8743,2003-10,0.46,42.3
PEWH,-106.4726,41.3279,8743,2003-11,4.14,21.6
PEWH,-106.4726,41.3279,8743,2003-12,2.43,20.7
PEWH,-106.4726,41.3279,8743,2004-01,1.7,19.1
PEWH,-106.4726,41.3279,8743,2004-02,2.43,18.4
PEWH,-106.4726,41.3279,8743,2004-03,1.94,31.4
PEWH,-106.4726,41.3279,8743,2004-04,3.51,37.1
PEWH,-106.4726,41.3279,8743,2004-05,1.86,43.6
PEWH,-106.4726,41.3279,8743,2004-06,2.18,51.2
PEWH,-106.4726,41.3279,8743,2004-07,1.4,57.5
PEWH,-106.4726,41.3279,8743,2004-08,1.78,53.3
PEWH,-106.4726,41.3279,8743,2004-09,3.19,48.1
PEWH,-106.4726,41.3279,8743,2004-10,3.02,39
PEWH,-106.4726,41.3279,8743,2004-11,2.4,26.7
PEWH,-106.4726,41.3279,8743,2004-12,1.89,19.1
PEWH,-106.4726,41.3279,8743,2005-01,3.04,23.4
,,,,,,
PEWH,-106.2644,39.4887,11509,1991-01,1.86,11.7
PEWH,-106.2644,39.4887,11509,1991-02,1.5,20.4
PEWH,-106.2644,39.4887,11509,1991-03,5.47,19.3
PEWH,-106.2644,39.4887,11509,1991-04,3.98,25.7
PEWH,-106.2644,39.4887,11509,1991-05,1.8,37.6
PEWH,-106.2644,39.4887,11509,1991-06,2.21,46.6
PEWH,-106.2644,39.4887,11509,1991-07,2.24,50
PEWH,-106.2644,39.4887,11509,1991-08,2.75,50.5
PEWH,-106.2644,39.4887,11509,1991-09,1.65,43.2
PEWH,-106.2644,39.4887,11509,1991-10,2.17,35.7
PEWH,-106.2644,39.4887,11509,1991-11,5.54,18.5
PEWH,-106.2644,39.4887,11509,1991-12,1.05,16.8
PEWH,-106.2644,39.4887,11509,1992-01,1.25,15.5
PEWH,-106.2644,39.4887,11509,1992-02,1.67,18.1
PEWH,-106.2644,39.4887,11509,1992-03,4.64,24.3
PEWH,-106.2644,39.4887,11509,1992-04,2.39,32.9
PEWH,-106.2644,39.4887,11509,1992-05,2.49,40.4
PEWH,-106.2644,39.4887,11509,1992-06,1.63,44.3
PEWH,-106.2644,39.4887,11509,1992-07,1.51,47.9
PEWH,-106.2644,39.4887,11509,1992-08,3.14,49.1
PEWH,-106.2644,39.4887,11509,1992-09,1.87,43.2
PEWH,-106.2644,39.4887,11509,1992-10,1.47,37.1
PEWH,-106.2644,39.4887,11509,1992-11,4.69,15.3
PEWH,-106.2644,39.4887,11509,1992-12,1.78,12.7
PEWH,-106.2644,39.4887,11509,1993-01,2.81,15.8
PEWH,-106.2644,39.4887,11509,1993-02,4.97,15.1
PEWH,-106.2644,39.4887,11509,1993-03,5.27,22.7
PEWH,-106.2644,39.4887,11509,1993-04,4.79,26.6
PEWH,-106.2644,39.4887,11509,1993-05,2.66,37.2
PEWH,-106.2644,39.4887,11509,1993-06,1.96,44.4
PEWH,-106.2644,39.4887,11509,1993-07,1.32,49.4
PEWH,-106.2644,39.4887,11509,1993-08,1.07,49.4
PEWH,-106.2644,39.4887,11509,1993-09,1.82,40.9
PEWH,-106.2644,39.4887,11509,1993-10,3.08,31.8
PEWH,-106.2644,39.4887,11509,1993-11,2.88,16.4
PEWH,-106.2644,39.4887,11509,1993-12,2.09,13.1
PEWH,-106.2644,39.4887,11509,1994-01,2.49,14.3
PEWH,-106.2644,39.4887,11509,1994-02,2.35,13.3
PEWH,-106.2644,39.4887,11509,1994-03,2.82,23.1
PEWH,-106.2644,39.4887,11509,1994-04,4.18,28.8
PEWH,-106.2644,39.4887,11509,1994-05,1.51,39.9
PEWH,-106.2644,39.4887,11509,1994-06,1.06,50.7
PEWH,-106.2644,39.4887,11509,1994-07,0.38,51.5
PEWH,-106.2644,39.4887,11509,1994-08,4.37,52.7
PEWH,-106.2644,39.4887,11509,1994-09,2.04,43.4
PEWH,-106.2644,39.4887,11509,1994-10,1.97,32.3
PEWH,-106.2644,39.4887,11509,1994-11,3.11,18.8
PEWH,-106.2644,39.4887,11509,1994-12,1.38,18.4
PEWH,-106.2644,39.4887,11509,1995-01,2.12,13.5
PEWH,-106.2644,39.4887,11509,1995-02,4.47,22.2
PEWH,-106.2644,39.4887,11509,1995-03,4.35,22.1
PEWH,-106.2644,39.4887,11509,1995-04,5.23,25.6
PEWH,-106.2644,39.4887,11509,1995-05,6.94,33.5
PEWH,-106.2644,39.4887,11509,1995-06,2.7,43.3
PEWH,-106.2644,39.4887,11509,1995-07,2.21,49
PEWH,-106.2644,39.4887,11509,1995-08,3.01,53.6
PEWH,-106.2644,39.4887,11509,1995-09,2.38,42.9
PEWH,-106.2644,39.4887,11509,1995-10,2.74,31.5
PEWH,-106.2644,39.4887,11509,1995-11,4.21,23.6
PEWH,-106.2644,39.4887,11509,1995-12,2.92,17.6
PEWH,-106.2644,39.4887,11509,1996-01,6.04,11.5
PEWH,-106.2644,39.4887,11509,1996-02,4.52,18.9
PEWH,-106.2644,39.4887,11509,1996-03,3.58,20.6
PEWH,-106.2644,39.4887,11509,1996-04,3.79,27.4
PEWH,-106.2644,39.4887,11509,1996-05,2.11,40.5
PEWH,-106.2644,39.4887,11509,1996-06,1.38,47.1
PEWH,-106.2644,39.4887,11509,1996-07,0.69,53
PEWH,-106.2644,39.4887,11509,1996-08,1.51,52.1
PEWH,-106.2644,39.4887,11509,1996-09,3.97,40.2
PEWH,-106.2644,39.4887,11509,1996-10,2.66,32.5
PEWH,-106.2644,39.4887,11509,1996-11,3.68,23
PEWH,-106.2644,39.4887,11509,1996-12,6.42,11.8
PEWH,-106.2644,39.4887,11509,1997-01,4.29,14.9
PEWH,-106.2644,39.4887,11509,1997-02,1.61,15.2
PEWH,-106.2644,39.4887,11509,1997-03,2.29,23.8
PEWH,-106.2644,39.4887,11509,1997-04,4.89,24.8
PEWH,-106.2644,39.4887,11509,1997-05,3.62,36.8
PEWH,-106.2644,39.4887,11509,1997-06,1.36,47.2
PEWH,-106.2644,39.4887,11509,1997-07,0.96,51.1
PEWH,-106.2644,39.4887,11509,1997-08,3.79,49.9
PEWH,-106.2644,39.4887,11509,1997-09,1.71,45.8
PEWH,-106.2644,39.4887,11509,1997-10,3,33.2
PEWH,-106.2644,39.4887,11509,1997-11,3.04,18.8
PEWH,-106.2644,39.4887,11509,1997-12,1.61,13.7
PEWH,-106.2644,39.4887,11509,1998-01,3.22,15
PEWH,-106.2644,39.4887,11509,1998-02,2.07,15.1
PEWH,-106.2644,39.4887,11509,1998-03,3.61,20.5
PEWH,-106.2644,39.4887,11509,1998-04,3.89,26.3
PEWH,-106.2644,39.4887,11509,1998-05,1.16,39.4
PEWH,-106.2644,39.4887,11509,1998-06,1.35,43.9
PEWH,-106.2644,39.4887,11509,1998-07,4.13,53.7
PEWH,-106.2644,39.4887,11509,1998-08,2.27,51.8
PEWH,-106.2644,39.4887,11509,1998-09,1.87,47.9
PEWH,-106.2644,39.4887,11509,1998-10,3.55,34.2
PEWH,-106.2644,39.4887,11509,1998-11,2.37,23.7
PEWH,-106.2644,39.4887,11509,1998-12,1.63,16.1
PEWH,-106.2644,39.4887,11509,1999-01,4.57,16.2
PEWH,-106.2644,39.4887,11509,1999-02,2.72,18.2
PEWH,-106.2644,39.4887,11509,1999-03,2.03,26.3
PEWH,-106.2644,39.4887,11509,1999-04,5.17,25.9
PEWH,-106.2644,39.4887,11509,1999-05,4.6,35.5
PEWH,-106.2644,39.4887,11509,1999-06,1.83,44.9
PEWH,-106.2644,39.4887,11509,1999-07,2.69,52.2
PEWH,-106.2644,39.4887,11509,1999-08,3.61,50.5
PEWH,-106.2644,39.4887,11509,1999-09,1.94,41.4
PEWH,-106.2644,39.4887,11509,1999-10,1.48,36
PEWH,-106.2644,39.4887,11509,1999-11,1.24,28.7
PEWH,-106.2644,39.4887,11509,1999-12,2.52,15.1
PEWH,-106.2644,39.4887,11509,2000-01,4.35,16.1
PEWH,-106.2644,39.4887,11509,2000-02,3.55,20.5
PEWH,-106.2644,39.4887,11509,2000-03,4.13,22.8
PEWH,-106.2644,39.4887,11509,2000-04,3.96,32.4
PEWH,-106.2644,39.4887,11509,2000-05,2.31,40.1
PEWH,-106.2644,39.4887,11509,2000-06,1.77,47.8
PEWH,-106.2644,39.4887,11509,2000-07,2.24,53.4
PEWH,-106.2644,39.4887,11509,2000-08,5.3,53.2
PEWH,-106.2644,39.4887,11509,2000-09,2.11,45.4
PEWH,-106.2644,39.4887,11509,2000-10,1.56,35.9
PEWH,-106.2644,39.4887,11509,2000-11,2.7,14.1
PEWH,-106.2644,39.4887,11509,2000-12,3.59,14.3
PEWH,-106.2644,39.4887,11509,2001-01,1.18,13.8
PEWH,-106.2644,39.4887,11509,2001-02,2.11,17.1
PEWH,-106.2644,39.4887,11509,2001-03,4.86,22.4
PEWH,-106.2644,39.4887,11509,2001-04,3.52,31.5
PEWH,-106.2644,39.4887,11509,2001-05,2.41,38.8
PEWH,-106.2644,39.4887,11509,2001-06,1.5,48.3
PEWH,-106.2644,39.4887,11509,2001-07,3.47,53.7
PEWH,-106.2644,39.4887,11509,2001-08,3.27,51.5
PEWH,-106.2644,39.4887,11509,2001-09,2.02,45.4
PEWH,-106.2644,39.4887,11509,2001-10,1.45,34.1
PEWH,-106.2644,39.4887,11509,2001-11,2.86,24.9
PEWH,-106.2644,39.4887,11509,2001-12,2.67,13.4
PEWH,-106.2644,39.4887,11509,2002-01,2.08,13
PEWH,-106.2644,39.4887,11509,2002-02,1.8,12.8
PEWH,-106.2644,39.4887,11509,2002-03,2.53,18
PEWH,-106.2644,39.4887,11509,2002-04,1.49,33.7
PEWH,-106.2644,39.4887,11509,2002-05,0.99,38.1
PEWH,-106.2644,39.4887,11509,2002-06,0.39,51.5
PEWH,-106.2644,39.4887,11509,2002-07,1.97,55.1
PEWH,-106.2644,39.4887,11509,2002-08,1.51,52.5
PEWH,-106.2644,39.4887,11509,2002-09,3.24,43.5
PEWH,-106.2644,39.4887,11509,2002-10,2.43,32.1
PEWH,-106.2644,39.4887,11509,2002-11,4.41,20.1
PEWH,-106.2644,39.4887,11509,2002-12,1.59,13.3
PEWH,-106.2644,39.4887,11509,2003-01,2.09,20.1
PEWH,-106.2644,39.4887,11509,2003-02,3.48,13.9
PEWH,-106.2644,39.4887,11509,2003-03,5.13,21.3
PEWH,-106.2644,39.4887,11509,2003-04,4.59,31.2
PEWH,-106.2644,39.4887,11509,2003-05,1.65,39.3
PEWH,-106.2644,39.4887,11509,2003-06,2.3,44
PEWH,-106.2644,39.4887,11509,2003-07,1.08,57.8
PEWH,-106.2644,39.4887,11509,2003-08,3.22,53.5
PEWH,-106.2644,39.4887,11509,2003-09,2.36,41.9
PEWH,-106.2644,39.4887,11509,2003-10,0.63,38.9
PEWH,-106.2644,39.4887,11509,2003-11,3.62,20.2
PEWH,-106.2644,39.4887,11509,2003-12,2.77,18.1
PEWH,-106.2644,39.4887,11509,2004-01,2.03,15.7
PEWH,-106.2644,39.4887,11509,2004-02,2.05,14.2
PEWH,-106.2644,39.4887,11509,2004-03,2.58,27.1
PEWH,-106.2644,39.4887,11509,2004-04,3.31,31.8
PEWH,-106.2644,39.4887,11509,2004-05,1.19,39.6
PEWH,-106.2644,39.4887,11509,2004-06,1.51,46.6
PEWH,-106.2644,39.4887,11509,2004-07,2.7,50.1
PEWH,-106.2644,39.4887,11509,2004-08,1.79,50.2
PEWH,-106.2644,39.4887,11509,2004-09,1.87,42.4
PEWH,-106.2644,39.4887,11509,2004-10,2.26,34.5
PEWH,-106.2644,39.4887,11509,2004-11,2.97,22
PEWH,-106.2644,39.4887,11509,2004-12,2.56,15.9
PEWH,-106.2644,39.4887,11509,2005-01,2.75,20.6
,,,,,,
PEWH,-106.31,41.36,11142,1991-01,5.2,6.3
PEWH,-106.31,41.36,11142,1991-02,3.92,13.6
PEWH,-106.31,41.36,11142,1991-03,6.54,11.9
PEWH,-106.31,41.36,11142,1991-04,5.5,19.2
PEWH,-106.31,41.36,11142,1991-05,4.86,34.8
PEWH,-106.31,41.36,11142,1991-06,3.11,46.2
PEWH,-106.31,41.36,11142,1991-07,1.76,52.3
PEWH,-106.31,41.36,11142,1991-08,2.01,50.4
PEWH,-106.31,41.36,11142,1991-09,1.39,43.1
PEWH,-106.31,41.36,11142,1991-10,1.23,32.1
PEWH,-106.31,41.36,11142,1991-11,6.68,11.9
PEWH,-106.31,41.36,11142,1991-12,1.68,12.6
PEWH,-106.31,41.36,11142,1992-01,3.55,11.3
PEWH,-106.31,41.36,11142,1992-02,4.11,14.6
PEWH,-106.31,41.36,11142,1992-03,4,19.3
PEWH,-106.31,41.36,11142,1992-04,4.34,28.7
PEWH,-106.31,41.36,11142,1992-05,4.91,39.4
PEWH,-106.31,41.36,11142,1992-06,4.11,44.5
PEWH,-106.31,41.36,11142,1992-07,3.18,49.1
PEWH,-106.31,41.36,11142,1992-08,1.86,48.5
PEWH,-106.31,41.36,11142,1992-09,1.65,42.1
PEWH,-106.31,41.36,11142,1992-10,1.62,34.6
PEWH,-106.31,41.36,11142,1992-11,4.92,10.3
PEWH,-106.31,41.36,11142,1992-12,5.12,7.6
PEWH,-106.31,41.36,11142,1993-01,5.4,10.3
PEWH,-106.31,41.36,11142,1993-02,5.46,7.1
PEWH,-106.31,41.36,11142,1993-03,6.34,15.3
PEWH,-106.31,41.36,11142,1993-04,7.67,19.9
PEWH,-106.31,41.36,11142,1993-05,4.21,34.9
PEWH,-106.31,41.36,11142,1993-06,5.36,41.7
PEWH,-106.31,41.36,11142,1993-07,1.95,48
PEWH,-106.31,41.36,11142,1993-08,1.75,50
PEWH,-106.31,41.36,11142,1993-09,2.32,39.2
PEWH,-106.31,41.36,11142,1993-10,5.1,30.3
PEWH,-106.31,41.36,11142,1993-11,4.08,14.6
PEWH,-106.31,41.36,11142,1993-12,2.85,13.6
PEWH,-106.31,41.36,11142,1994-01,5.82,12.5
PEWH,-106.31,41.36,11142,1994-02,5.28,8.4
PEWH,-106.31,41.36,11142,1994-03,3.65,19.1
PEWH,-106.31,41.36,11142,1994-04,5.95,25.9
PEWH,-106.31,41.36,11142,1994-05,2.21,37.7
PEWH,-106.31,41.36,11142,1994-06,1.31,47.5
PEWH,-106.31,41.36,11142,1994-07,0.54,51.3
PEWH,-106.31,41.36,11142,1994-08,1.81,51.6
PEWH,-106.31,41.36,11142,1994-09,1.18,42.4
PEWH,-106.31,41.36,11142,1994-10,3.26,29.2
PEWH,-106.31,41.36,11142,1994-11,3.55,14.3
PEWH,-106.31,41.36,11142,1994-12,2.89,14.7
PEWH,-106.31,41.36,11142,1995-01,4.6,10
PEWH,-106.31,41.36,11142,1995-02,4.73,17.1
PEWH,-106.31,41.36,11142,1995-03,5.43,17.8
PEWH,-106.31,41.36,11142,1995-04,7.44,21.6
PEWH,-106.31,41.36,11142,1995-05,14.84,29.9
PEWH,-106.31,41.36,11142,1995-06,4.59,40.3
PEWH,-106.31,41.36,11142,1995-07,3.64,47.8
PEWH,-106.31,41.36,11142,1995-08,0.83,52.2
PEWH,-106.31,41.36,11142,1995-09,2.7,41.3
PEWH,-106.31,41.36,11142,1995-10,3.95,27.4
PEWH,-106.31,41.36,11142,1995-11,7.28,19.9
PEWH,-106.31,41.36,11142,1995-12,3.74,13.9
PEWH,-106.31,41.36,11142,1996-01,9.51,7.9
PEWH,-106.31,41.36,11142,1996-02,4.7,13.5
PEWH,-106.31,41.36,11142,1996-03,5.08,16.2
PEWH,-106.31,41.36,11142,1996-04,7.26,23.2
PEWH,-106.31,41.36,11142,1996-05,5.7,34.7
PEWH,-106.31,41.36,11142,1996-06,1.64,44.1
PEWH,-106.31,41.36,11142,1996-07,1.92,52.2
PEWH,-106.31,41.36,11142,1996-08,1.66,49.8
PEWH,-106.31,41.36,11142,1996-09,1.78,38.5
PEWH,-106.31,41.36,11142,1996-10,3.98,29.9
PEWH,-106.31,41.36,11142,1996-11,4.86,19.1
PEWH,-106.31,41.36,11142,1996-12,11.58,8.8
PEWH,-106.31,41.36,11142,1997-01,8.09,10.4
PEWH,-106.31,41.36,11142,1997-02,3.01,10.2
PEWH,-106.31,41.36,11142,1997-03,3.58,18.3
PEWH,-106.31,41.36,11142,1997-04,7.71,20.4
PEWH,-106.31,41.36,11142,1997-05,5.57,33.6
PEWH,-106.31,41.36,11142,1997-06,2.14,44.7
PEWH,-106.31,41.36,11142,1997-07,2.36,50.2
PEWH,-106.31,41.36,11142,1997-08,2.81,48.6
PEWH,-106.31,41.36,11142,1997-09,4.11,43.5
PEWH,-106.31,41.36,11142,1997-10,4.18,30.2
PEWH,-106.31,41.36,11142,1997-11,4,15.5
PEWH,-106.31,41.36,11142,1997-12,2.92,11
PEWH,-106.31,41.36,11142,1998-01,7.92,12.2
PEWH,-106.31,41.36,11142,1998-02,4.05,12.8
PEWH,-106.31,41.36,11142,1998-03,6.21,15.7
PEWH,-106.31,41.36,11142,1998-04,5.05,22.9
PEWH,-106.31,41.36,11142,1998-05,4.05,35.5
PEWH,-106.31,41.36,11142,1998-06,6.25,38.3
PEWH,-106.31,41.36,11142,1998-07,1.52,53.5
PEWH,-106.31,41.36,11142,1998-08,2.14,49.7
PEWH,-106.31,41.36,11142,1998-09,1.17,46.5
PEWH,-106.31,41.36,11142,1998-10,6.3,30.9
PEWH,-106.31,41.36,11142,1998-11,4.13,20
PEWH,-106.31,41.36,11142,1998-12,3.38,10.5
PEWH,-106.31,41.36,11142,1999-01,8.42,12.3
PEWH,-106.31,41.36,11142,1999-02,5.45,13.1
PEWH,-106.31,41.36,11142,1999-03,3.08,21
PEWH,-106.31,41.36,11142,1999-04,9.73,21.5
PEWH,-106.31,41.36,11142,1999-05,5.4,31.4
PEWH,-106.31,41.36,11142,1999-06,3.41,41.1
PEWH,-106.31,41.36,11142,1999-07,1,52
PEWH,-106.31,41.36,11142,1999-08,1.75,49
PEWH,-106.31,41.36,11142,1999-09,2.27,38.3
PEWH,-106.31,41.36,11142,1999-10,1.07,33.1
PEWH,-106.31,41.36,11142,1999-11,2.61,26.7
PEWH,-106.31,41.36,11142,1999-12,4.85,12.4
PEWH,-106.31,41.36,11142,2000-01,7.03,12
PEWH,-106.31,41.36,11142,2000-02,5.58,16.5
PEWH,-106.31,41.36,11142,2000-03,4.15,19.2
PEWH,-106.31,41.36,11142,2000-04,4.5,28.3
PEWH,-106.31,41.36,11142,2000-05,5.53,36.7
PEWH,-106.31,41.36,11142,2000-06,1.74,44.3
PEWH,-106.31,41.36,11142,2000-07,1.15,54
PEWH,-106.31,41.36,11142,2000-08,1.44,53.5
PEWH,-106.31,41.36,11142,2000-09,3.41,42
PEWH,-106.31,41.36,11142,2000-10,0.56,32.4
PEWH,-106.31,41.36,11142,2000-11,4.65,10.2
PEWH,-106.31,41.36,11142,2000-12,5.85,10.8
PEWH,-106.31,41.36,11142,2001-01,2.07,11.5
PEWH,-106.31,41.36,11142,2001-02,4.59,12.4
PEWH,-106.31,41.36,11142,2001-03,3.69,18.8
PEWH,-106.31,41.36,11142,2001-04,8.65,25.9
PEWH,-106.31,41.36,11142,2001-05,3.06,35.6
PEWH,-106.31,41.36,11142,2001-06,1.03,45.3
PEWH,-106.31,41.36,11142,2001-07,2.1,55.1
PEWH,-106.31,41.36,11142,2001-08,1.68,52.1
PEWH,-106.31,41.36,11142,2001-09,1.3,44.2
PEWH,-106.31,41.36,11142,2001-10,2.53,30.9
