species,Longitude,Latitude,Elevation_ft,Date,ppt_in,tmean_F
PEWH,-106.2644,39.4887,11509,2005-10,4.24,36
PEWH,-106.2644,39.4887,11509,2005-11,4.63,21.4
PEWH,-106.2644,39.4887,11509,2005-12,5.9,11.4
PEWH,-106.2644,39.4887,11509,2006-01,3.38,14.7
PEWH,-106.2644,39.4887,11509,2006-02,2,14.1
PEWH,-106.2644,39.4887,11509,2006-03,3.06,20.5
PEWH,-106.2644,39.4887,11509,2006-04,2.09,33.1
PEWH,-106.2644,39.4887,11509,2006-05,1.44,40.1
PEWH,-106.2644,39.4887,11509,2006-06,0.37,49.9
PEWH,-106.2644,39.4887,11509,2006-07,3.63,54.1
PEWH,-106.2644,39.4887,11509,2006-08,3.6,51.8
PEWH,-106.2644,39.4887,11509,2006-09,3.83,40.6
PEWH,-106.2644,39.4887,11509,2006-10,4.36,32.4
PEWH,-106.2644,39.4887,11509,2006-11,2.72,23.5
PEWH,-106.2644,39.4887,11509,2006-12,2.83,16.6
PEWH,-106.2644,39.4887,11509,2007-01,1.76,13.9
PEWH,-106.2644,39.4887,11509,2007-02,2.98,15.1
PEWH,-106.2644,39.4887,11509,2007-03,2.86,26.2
PEWH,-106.2644,39.4887,11509,2007-04,4.34,30
PEWH,-106.2644,39.4887,11509,2007-05,2.09,38.9
PEWH,-106.2644,39.4887,11509,2007-06,1.27,48.3
PEWH,-106.2644,39.4887,11509,2007-07,2.47,55.2
PEWH,-106.2644,39.4887,11509,2007-08,5.25,53.8
PEWH,-106.2644,39.4887,11509,2007-09,2.47,45.3
PEWH,-106.2644,39.4887,11509,2007-10,2.99,35
PEWH,-106.2644,39.4887,11509,2007-11,0.95,24.3
PEWH,-106.2644,39.4887,11509,2007-12,5.52,12
PEWH,-106.2644,39.4887,11509,2008-01,4.18,8.7
PEWH,-106.2644,39.4887,11509,2008-02,4.15,13.7
PEWH,-106.2644,39.4887,11509,2008-03,3.08,17.9
PEWH,-106.2644,39.4887,11509,2008-04,3.82,25.3
PEWH,-106.2644,39.4887,11509,2008-05,3.39,35.2
PEWH,-106.2644,39.4887,11509,2008-06,0.82,45.1
PEWH,-106.2644,39.4887,11509,2008-07,2.46,54.7
PEWH,-106.2644,39.4887,11509,2008-08,3.06,52
PEWH,-106.2644,39.4887,11509,2008-09,1.69,45
PEWH,-106.2644,39.4887,11509,2008-10,1.54,34.7
PEWH,-106.2644,39.4887,11509,2008-11,2.75,24.2
PEWH,-106.2644,39.4887,11509,2008-12,5.96,12.1
PEWH,-106.2644,39.4887,11509,2009-01,3.43,15.3
PEWH,-106.2644,39.4887,11509,2009-02,2.13,16.6
PEWH,-106.2644,39.4887,11509,2009-03,3.83,21.1
PEWH,-106.2644,39.4887,11509,2009-04,3.7,27.1
PEWH,-106.2644,39.4887,11509,2009-05,3.37,40.1
PEWH,-106.2644,39.4887,11509,2009-06,2.52,43.7
PEWH,-106.2644,39.4887,11509,2009-07,2.16,52.5
PEWH,-106.2644,39.4887,11509,2009-08,0.97,51.5
PEWH,-106.2644,39.4887,11509,2009-09,1.97,44.5
PEWH,-106.2644,39.4887,11509,2009-10,3.67,30.3
PEWH,-106.2644,39.4887,11509,2009-11,1.05,26.1
PEWH,-106.2644,39.4887,11509,2009-12,2.9,12.5
PEWH,-106.2644,39.4887,11509,2010-01,2.07,16.8
PEWH,-106.2644,39.4887,11509,2010-02,2.47,13.3
PEWH,-106.2644,39.4887,11509,2010-03,2.98,21.5
PEWH,-106.2644,39.4887,11509,2010-04,4.59,30.7
PEWH,-106.2644,39.4887,11509,2010-05,3.25,36.3
PEWH,-106.2644,39.4887,11509,2010-06,1.33,49.9
PEWH,-106.2644,39.4887,11509,2010-07,2.3,54.4
PEWH,-106.2644,39.4887,11509,2010-08,3.7,52.1
PEWH,-106.2644,39.4887,11509,2010-09,0.68,47.8
PEWH,-106.2644,39.4887,11509,2010-10,4.09,36.3
PEWH,-106.2644,39.4887,11509,2010-11,3.37,19.6
PEWH,-106.2644,39.4887,11509,2010-12,4.7,19.9
PEWH,-106.2644,39.4887,11509,2011-01,3.36,11.4
PEWH,-106.2644,39.4887,11509,2011-02,2.94,13.7
PEWH,-106.2644,39.4887,11509,2011-03,4.3,22.2
PEWH,-106.2644,39.4887,11509,2011-04,5.76,28.5
PEWH,-106.2644,39.4887,11509,2011-05,3.65,35.3
PEWH,-106.2644,39.4887,11509,2011-06,1.18,47
PEWH,-106.2644,39.4887,11509,2011-07,3.95,54.5
PEWH,-106.2644,39.4887,11509,2011-08,2.67,54.8
PEWH,-106.2644,39.4887,11509,2011-09,1.59,45.1
PEWH,-106.2644,39.4887,11509,2011-10,2.84,34.1
PEWH,-106.2644,39.4887,11509,2011-11,1.88,21.1
PEWH,-106.2644,39.4887,11509,2011-12,1.22,16.1
PEWH,-106.2644,39.4887,11509,2012-01,2.79,16
PEWH,-106.2644,39.4887,11509,2012-02,2.5,16.4
PEWH,-106.2644,39.4887,11509,2012-03,0.98,27.1
PEWH,-106.2644,39.4887,11509,2012-04,2.18,35.9
PEWH,-106.2644,39.4887,11509,2012-05,1.03,42.7
PEWH,-106.2644,39.4887,11509,2012-06,0.16,53.8
PEWH,-106.2644,39.4887,11509,2012-07,3.3,55.3
PEWH,-106.2644,39.4887,11509,2012-08,3.49,55.1
PEWH,-106.2644,39.4887,11509,2012-09,1.67,45.9
PEWH,-106.2644,39.4887,11509,2012-10,2.08,36.1
PEWH,-106.2644,39.4887,11509,2012-11,0.85,27.1
PEWH,-106.2644,39.4887,11509,2012-12,3.1,14.8
PEWH,-106.2644,39.4887,11509,2013-01,1.37,13.6
PEWH,-106.2644,39.4887,11509,2013-02,1.87,11.9
PEWH,-106.2644,39.4887,11509,2013-03,4.12,20.7
PEWH,-106.2644,39.4887,11509,2013-04,4.89,25.9
PEWH,-106.2644,39.4887,11509,2013-05,2.94,39.4
PEWH,-106.2644,39.4887,11509,2013-06,0.21,50.6
PEWH,-106.2644,39.4887,11509,2013-07,2.41,54.4
PEWH,-106.2644,39.4887,11509,2013-08,4.74,52.9
PEWH,-106.2644,39.4887,11509,2013-09,4.22,46.1
PEWH,-106.2644,39.4887,11509,2013-10,2.77,31.6
PEWH,-106.2644,39.4887,11509,2013-11,2.7,22.8
PEWH,-106.2644,39.4887,11509,2013-12,2.45,14.9
PEWH,-106.2644,39.4887,11509,2014-01,4.71,13.7
PEWH,-106.2644,39.4887,11509,2014-02,4,18.2
PEWH,-106.2644,39.4887,11509,2014-03,3.19,22.3
PEWH,-106.2644,39.4887,11509,2014-04,3.29,29.6
PEWH,-106.2644,39.4887,11509,2014-05,3.15,38.2
PEWH,-106.2644,39.4887,11509,2014-06,0.28,47
PEWH,-106.2644,39.4887,11509,2014-07,2.2,54.5
PEWH,-106.2644,39.4887,11509,2014-08,2.36,51.6
PEWH,-106.2644,39.4887,11509,2014-09,1.95,47.6
PEWH,-106.2644,39.4887,11509,2014-10,2.35,38.3
PEWH,-106.2644,39.4887,11509,2014-11,5.07,22.4
PEWH,-106.2644,39.4887,11509,2014-12,4.19,19.2
PEWH,-106.2644,39.4887,11509,2015-01,1.31,20.9
PEWH,-106.2644,39.4887,11509,2015-02,2.41,20.1
PEWH,-106.2644,39.4887,11509,2015-03,1.96,25.8
PEWH,-106.2644,39.4887,11509,2015-04,3.2,30.9
PEWH,-106.2644,39.4887,11509,2015-05,3.83,37.8
PEWH,-106.2644,39.4887,11509,2015-06,1.37,51.2
PEWH,-106.2644,39.4887,11509,2015-07,3.24,51.6
PEWH,-106.2644,39.4887,11509,2015-08,0.98,54.9
PEWH,-106.2644,39.4887,11509,2015-09,1.51,48.3
PEWH,-106.2644,39.4887,11509,2015-10,2.47,39.1
PEWH,-106.2644,39.4887,11509,2015-11,3.39,22
PEWH,-106.2644,39.4887,11509,2015-12,2.9,14.5
PEWH,-106.2644,39.4887,11509,2016-01,2.61,16.3
PEWH,-106.2644,39.4887,11509,2016-02,2.09,20.4
PEWH,-106.2644,39.4887,11509,2016-03,3.85,24.6
PEWH,-106.2644,39.4887,11509,2016-04,4.2,30.1
PEWH,-106.2644,39.4887,11509,2016-05,2.63,37.7
PEWH,-106.2644,39.4887,11509,2016-06,0.83,52.4
PEWH,-106.2644,39.4887,11509,2016-07,1.66,54.4
PEWH,-106.2644,39.4887,11509,2016-08,3.63,51.9
PEWH,-106.2644,39.4887,11509,2016-09,0.82,46.3
PEWH,-106.2644,39.4887,11509,2016-10,1.14,38.7
PEWH,-106.2644,39.4887,11509,2016-11,2.11,30.2
PEWH,-106.2644,39.4887,11509,2016-12,5.55,14.9
PEWH,-106.2644,39.4887,11509,2017-01,5.06,14.9
PEWH,-106.2644,39.4887,11509,2017-02,2.05,23.3
PEWH,-106.2644,39.4887,11509,2017-03,2.22,30.2
PEWH,-106.2644,39.4887,11509,2017-04,3.3,31.2
PEWH,-106.2644,39.4887,11509,2017-05,4.24,36.8
PEWH,-106.2644,39.4887,11509,2017-06,0.17,50.5
PEWH,-106.2644,39.4887,11509,2017-07,3.41,54.8
PEWH,-106.2644,39.4887,11509,2017-08,2.36,53
PEWH,-106.2644,39.4887,11509,2017-09,1.43,46.3
PEWH,-106.2644,39.4887,11509,2017-10,3.5,35
PEWH,-106.2644,39.4887,11509,2017-11,1.78,29.8
PEWH,-106.2644,39.4887,11509,2017-12,2.07,18.4
PEWH,-106.2644,39.4887,11509,2018-01,2.34,18.1
PEWH,-106.2644,39.4887,11509,2018-02,2.62,18.8
PEWH,-106.2644,39.4887,11509,2018-03,2.63,23.1
PEWH,-106.2644,39.4887,11509,2018-04,4.56,30.5
PEWH,-106.2644,39.4887,11509,2018-05,0.96,42.9
PEWH,-106.2644,39.4887,11509,2018-06,0.78,51.6
PEWH,-106.2644,39.4887,11509,2018-07,1.17,56.2
PEWH,-106.2644,39.4887,11509,2018-08,1.65,53.1
PEWH,-106.2644,39.4887,11509,2018-09,0.48,48.7
PEWH,-106.2644,39.4887,11509,2018-10,2.88,33.8
PEWH,-106.2644,39.4887,11509,2018-11,3.86,18.9
PEWH,-106.2644,39.4887,11509,2018-12,2.16,15.9
PEWH,-106.2644,39.4887,11509,2019-01,2.45,16.4
PEWH,-106.2644,39.4887,11509,2019-02,2.6,14.6
PEWH,-106.2644,39.4887,11509,2019-03,6.24,22.8
PEWH,-106.2644,39.4887,11509,2019-04,3.82,31.3
PEWH,-106.2644,39.4887,11509,2019-05,5.04,32.8
PEWH,-106.2644,39.4887,11509,2019-06,1.52,45.8
PEWH,-106.2644,39.4887,11509,2019-07,0.99,54.5
PEWH,-106.2644,39.4887,11509,2019-08,2.04,54.7
PEWH,-106.2644,39.4887,11509,2019-09,0.89,48.9
PEWH,-106.2644,39.4887,11509,2019-10,2.95,29.4
PEWH,-106.2644,39.4887,11509,2019-11,1.71,25.1
PEWH,-106.2644,39.4887,11509,2019-12,3.24,16.7
PEWH,-106.2644,39.4887,11509,2020-01,2.37,16.6
,,,,,,
PEWH,-106.31,41.36,11142,2005-02,3.88,14.7
PEWH,-106.31,41.36,11142,2005-03,3.55,17.7
PEWH,-106.31,41.36,11142,2005-04,5.16,27.7
PEWH,-106.31,41.36,11142,2005-05,7.48,34.9
PEWH,-106.31,41.36,11142,2005-06,3.58,42.3
PEWH,-106.31,41.36,11142,2005-07,1.3,54.5
PEWH,-106.31,41.36,11142,2005-08,1.58,49.6
PEWH,-106.31,41.36,11142,2005-09,1.16,43.8
PEWH,-106.31,41.36,11142,2005-10,2.58,34
PEWH,-106.31,41.36,11142,2005-11,6.35,19.5
PEWH,-106.31,41.36,11142,2005-12,8.54,9
PEWH,-106.31,41.36,11142,2006-01,6.7,12.1
PEWH,-106.31,41.36,11142,2006-02,4.77,9.9
PEWH,-106.31,41.36,11142,2006-03,5.87,17.3
PEWH,-106.31,41.36,11142,2006-04,3.23,30.1
PEWH,-106.31,41.36,11142,2006-05,3.42,37.5
PEWH,-106.31,41.36,11142,2006-06,0.61,47.7
PEWH,-106.31,41.36,11142,2006-07,2.45,55.6
PEWH,-106.31,41.36,11142,2006-08,1.8,50.5
PEWH,-106.31,41.36,11142,2006-09,3.79,38.6
PEWH,-106.31,41.36,11142,2006-10,5.2,29.3
PEWH,-106.31,41.36,11142,2006-11,3.34,20.7
PEWH,-106.31,41.36,11142,2006-12,4.76,14.1
PEWH,-106.31,41.36,11142,2007-01,3.8,10.7
PEWH,-106.31,41.36,11142,2007-02,5.49,14
PEWH,-106.31,41.36,11142,2007-03,3.47,24.3
PEWH,-106.31,41.36,11142,2007-04,5.11,26.8
PEWH,-106.31,41.36,11142,2007-05,2.65,37.3
PEWH,-106.31,41.36,11142,2007-06,2.52,46.1
PEWH,-106.31,41.36,11142,2007-07,1.73,56.2
PEWH,-106.31,41.36,11142,2007-08,2.62,53
PEWH,-106.31,41.36,11142,2007-09,2.84,44.5
PEWH,-106.31,41.36,11142,2007-10,4.65,32.9
PEWH,-106.31,41.36,11142,2007-11,2.23,23.1
PEWH,-106.31,41.36,11142,2007-12,7.32,9.8
PEWH,-106.31,41.36,11142,2008-01,7.29,6.8
PEWH,-106.31,41.36,11142,2008-02,6.16,12
PEWH,-106.31,41.36,11142,2008-03,4.83,15.5
PEWH,-106.31,41.36,11142,2008-04,6.36,22
PEWH,-106.31,41.36,11142,2008-05,5.36,33.2
PEWH,-106.31,41.36,11142,2008-06,2.59,42.4
PEWH,-106.31,41.36,11142,2008-07,0.35,53.8
PEWH,-106.31,41.36,11142,2008-08,1.4,50.7
PEWH,-106.31,41.36,11142,2008-09,2.29,41.8
PEWH,-106.31,41.36,11142,2008-10,2.09,33.1
PEWH,-106.31,41.36,11142,2008-11,3.14,23
PEWH,-106.31,41.36,11142,2008-12,6.82,10.1
PEWH,-106.31,41.36,11142,2009-01,9.31,14.3
PEWH,-106.31,41.36,11142,2009-02,6.32,15.5
PEWH,-106.31,41.36,11142,2009-03,4.81,20.3
PEWH,-106.31,41.36,11142,2009-04,7.7,25.7
PEWH,-106.31,41.36,11142,2009-05,3.7,36.8
PEWH,-106.31,41.36,11142,2009-06,5.19,42.5
PEWH,-106.31,41.36,11142,2009-07,0.99,51.7
PEWH,-106.31,41.36,11142,2009-08,1.3,48.6
PEWH,-106.31,41.36,11142,2009-09,1.3,44.5
PEWH,-106.31,41.36,11142,2009-10,7.99,24.6
PEWH,-106.31,41.36,11142,2009-11,2.25,23.1
PEWH,-106.31,41.36,11142,2009-12,5.32,6.7
PEWH,-106.31,41.36,11142,2010-01,5.64,13.7
PEWH,-106.31,41.36,11142,2010-02,5.49,10.5
PEWH,-106.31,41.36,11142,2010-03,4.59,20.8
PEWH,-106.31,41.36,11142,2010-04,8.31,26
PEWH,-106.31,41.36,11142,2010-05,8.4,30.6
PEWH,-106.31,41.36,11142,2010-06,3.34,44.7
PEWH,-106.31,41.36,11142,2010-07,0.92,53.2
PEWH,-106.31,41.36,11142,2010-08,1.88,50.7
PEWH,-106.31,41.36,11142,2010-09,0.47,45.9
PEWH,-106.31,41.36,11142,2010-10,5.07,34.9
PEWH,-106.31,41.36,11142,2010-11,6.78,17.7
PEWH,-106.31,41.36,11142,2010-12,10.22,16
PEWH,-106.31,41.36,11142,2011-01,9.14,10
PEWH,-106.31,41.36,11142,2011-02,7.52,10.7
PEWH,-106.31,41.36,11142,2011-03,8.85,19.5
PEWH,-106.31,41.36,11142,2011-04,13.96,23.6
PEWH,-106.31,41.36,11142,2011-05,8.83,31.5
PEWH,-106.31,41.36,11142,2011-06,1.28,43.3
PEWH,-106.31,41.36,11142,2011-07,2.24,52.4
PEWH,-106.31,41.36,11142,2011-08,1.21,53.8
PEWH,-106.31,41.36,11142,2011-09,1.52,44.2
PEWH,-106.31,41.36,11142,2011-10,4.08,32.3
PEWH,-106.31,41.36,11142,2011-11,3.93,18.1
PEWH,-106.31,41.36,11142,2011-12,2.28,13.2
PEWH,-106.31,41.36,11142,2012-01,5.37,14
PEWH,-106.31,41.36,11142,2012-02,7.42,11.7
PEWH,-106.31,41.36,11142,2012-03,1.33,25.8
PEWH,-106.31,41.36,11142,2012-04,3.32,31.7
PEWH,-106.31,41.36,11142,2012-05,3.49,37.8
PEWH,-106.31,41.36,11142,2012-06,0.34,51.2
PEWH,-106.31,41.36,11142,2012-07,3.37,55.7
PEWH,-106.31,41.36,11142,2012-08,0.84,53.2
PEWH,-106.31,41.36,11142,2012-09,1.13,46.6
PEWH,-106.31,41.36,11142,2012-10,3.16,31.8
PEWH,-106.31,41.36,11142,2012-11,2.56,25.1
PEWH,-106.31,41.36,11142,2012-12,5.21,12.1
PEWH,-106.31,41.36,11142,2013-01,3.92,11.7
PEWH,-106.31,41.36,11142,2013-02,5.7,11.3
PEWH,-106.31,41.36,11142,2013-03,4.62,18.4
PEWH,-106.31,41.36,11142,2013-04,7.15,22.2
PEWH,-106.31,41.36,11142,2013-05,3.35,36.6
PEWH,-106.31,41.36,11142,2013-06,0.22,48.7
PEWH,-106.31,41.36,11142,2013-07,3.11,55.1
PEWH,-106.31,41.36,11142,2013-08,2.2,53.1
PEWH,-106.31,41.36,11142,2013-09,5.62,46.9
PEWH,-106.31,41.36,11142,2013-10,5.41,30.2
PEWH,-106.31,41.36,11142,2013-11,3.87,21.9
PEWH,-106.31,41.36,11142,2013-12,5.32,10.2
PEWH,-106.31,41.36,11142,2014-01,10.1,12.3
PEWH,-106.31,41.36,11142,2014-02,7.01,12.2
PEWH,-106.31,41.36,11142,2014-03,8.13,21.3
PEWH,-106.31,41.36,11142,2014-04,4.67,26.1
PEWH,-106.31,41.36,11142,2014-05,7.06,36.2
PEWH,-106.31,41.36,11142,2014-06,1.56,43.9
PEWH,-106.31,41.36,11142,2014-07,2.31,53.9
PEWH,-106.31,41.36,11142,2014-08,2.44,49.1
PEWH,-106.31,41.36,11142,2014-09,3.18,46
PEWH,-106.31,41.36,11142,2014-10,2.6,35.2
PEWH,-106.31,41.36,11142,2014-11,6.3,18.5
PEWH,-106.31,41.36,11142,2014-12,5.52,15.7
PEWH,-106.31,41.36,11142,2015-01,3.91,17.7
PEWH,-106.31,41.36,11142,2015-02,5.01,17.6
PEWH,-106.31,41.36,11142,2015-03,3.83,25.2
PEWH,-106.31,41.36,11142,2015-04,5.28,28.2
PEWH,-106.31,41.36,11142,2015-05,6.1,35.1
PEWH,-106.31,41.36,11142,2015-06,1.47,50.4
PEWH,-106.31,41.36,11142,2015-07,1.93,51.4
PEWH,-106.31,41.36,11142,2015-08,1.25,52.1
PEWH,-106.31,41.36,11142,2015-09,2.36,47.1
PEWH,-106.31,41.36,11142,2015-10,2.46,38
PEWH,-106.31,41.36,11142,2015-11,4.64,20.2
PEWH,-106.31,41.36,11142,2015-12,5.58,11.7
PEWH,-106.31,41.36,11142,2016-01,7.16,13.6
PEWH,-106.31,41.36,11142,2016-02,3.24,16.9
PEWH,-106.31,41.36,11142,2016-03,7.74,20
PEWH,-106.31,41.36,11142,2016-04,8.29,27.8
PEWH,-106.31,41.36,11142,2016-05,5.99,34.6
PEWH,-106.31,41.36,11142,2016-06,0.74,50.8
PEWH,-106.31,41.36,11142,2016-07,1.04,54.1
PEWH,-106.31,41.36,11142,2016-08,0.52,50.6
PEWH,-106.31,41.36,11142,2016-09,1.6,45
PEWH,-106.31,41.36,11142,2016-10,3.01,35.6
PEWH,-106.31,41.36,11142,2016-11,4.14,27.1
PEWH,-106.31,41.36,11142,2016-12,6.85,7.6
PEWH,-106.31,41.36,11142,2017-01,9.43,10.4
PEWH,-106.31,41.36,11142,2017-02,5.33,20
PEWH,-106.31,41.36,11142,2017-03,3.2,26.3
PEWH,-106.31,41.36,11142,2017-04,7.74,26.8
PEWH,-106.31,41.36,11142,2017-05,4.56,35.3
PEWH,-106.31,41.36,11142,2017-06,1.21,46.6
PEWH,-106.31,41.36,11142,2017-07,2.21,55.2
PEWH,-106.31,41.36,11142,2017-08,1.69,50.6
PEWH,-106.31,41.36,11142,2017-09,3.62,42.5
PEWH,-106.31,41.36,11142,2017-10,3.15,30.3
PEWH,-106.31,41.36,11142,2017-11,5.16,25.3
PEWH,-106.31,41.36,11142,2017-12,6.49,13.9
PEWH,-106.31,41.36,11142,2018-01,7.09,16.1
PEWH,-106.31,41.36,11142,2018-02,5.92,11.9
PEWH,-106.31,41.36,11142,2018-03,4.65,19.4
PEWH,-106.31,41.36,11142,2018-04,5.84,27.8
PEWH,-106.31,41.36,11142,2018-05,3.05,40.1
PEWH,-106.31,41.36,11142,2018-06,0.96,48
PEWH,-106.31,41.36,11142,2018-07,1.88,56
PEWH,-106.31,41.36,11142,2018-08,1.1,52
PEWH,-106.31,41.36,11142,2018-09,0.62,48.4
PEWH,-106.31,41.36,11142,2018-10,2.83,31.1
PEWH,-106.31,41.36,11142,2018-11,9.16,16.5
PEWH,-106.31,41.36,11142,2018-12,3.33,11.7
PEWH,-106.31,41.36,11142,2019-01,6.08,13.1
PEWH,-106.31,41.36,11142,2019-02,4.01,11.1
PEWH,-106.31,41.36,11142,2019-03,7.26,19
PEWH,-106.31,41.36,11142,2019-04,5.53,28.5
PEWH,-106.31,41.36,11142,2019-05,5.9,31.6
PEWH,-106.31,41.36,11142,2019-06,3.6,42.8
PEWH,-106.31,41.36,11142,2019-07,1.26,53.9
PEWH,-106.31,41.36,11142,2019-08,1.66,53.3
PEWH,-106.31,41.36,11142,2019-09,1.43,46.5
PEWH,-106.31,41.36,11142,2019-10,5.27,24.1
PEWH,-106.31,41.36,11142,2019-11,2.8,21
PEWH,-106.31,41.36,11142,2019-12,6.21,13.6
PEWH,-106.31,41.36,11142,2020-01,9.32,11.6
,,,,,,
PEWH,-106.31,41.36,11142,2005-02,3.88,14.7
PEWH,-106.31,41.36,11142,2005-03,3.55,17.7
PEWH,-106.31,41.36,11142,2005-04,5.16,27.7
PEWH,-106.31,41.36,11142,2005-05,7.48,34.9
PEWH,-106.31,41.36,11142,2005-06,3.58,42.3
PEWH,-106.31,41.36,11142,2005-07,1.3,54.5
PEWH,-106.31,41.36,11142,2005-08,1.58,49.6
PEWH,-106.31,41.36,11142,2005-09,1.16,43.8
PEWH,-106.31,41.36,11142,2005-10,2.58,34
PEWH,-106.31,41.36,11142,2005-11,6.35,19.5
PEWH,-106.31,41.36,11142,2005-12,8.54,9
PEWH,-106.31,41.36,11142,2006-01,6.7,12.1
PEWH,-106.31,41.36,11142,2006-02,4.77,9.9
PEWH,-106.31,41.36,11142,2006-03,5.87,17.3
PEWH,-106.31,41.36,11142,2006-04,3.23,30.1
PEWH,-106.31,41.36,11142,2006-05,3.42,37.5
PEWH,-106.31,41.36,11142,2006-06,0.61,47.7
PEWH,-106.31,41.36,11142,2006-07,2.45,55.6
PEWH,-106.31,41.36,11142,2006-08,1.8,50.5
PEWH,-106.31,41.36,11142,2006-09,3.79,38.6
PEWH,-106.31,41.36,11142,2006-10,5.2,29.3
PEWH,-106.31,41.36,11142,2006-11,3.34,20.7
PEWH,-106.31,41.36,11142,2006-12,4.76,14.1
PEWH,-106.31,41.36,11142,2007-01,3.8,10.7
PEWH,-106.31,41.36,11142,2007-02,5.49,14
PEWH,-106.31,41.36,11142,2007-03,3.47,24.3
PEWH,-106.31,41.36,11142,2007-04,5.11,26.8
PEWH,-106.31,41.36,11142,2007-05,2.65,37.3
PEWH,-106.31,41.36,11142,2007-06,2.52,46.1
PEWH,-106.31,41.36,11142,2007-07,1.73,56.2
PEWH,-106.31,41.36,11142,2007-08,2.62,53
PEWH,-106.31,41.36,11142,2007-09,2.84,44.5
PEWH,-106.31,41.36,11142,2007-10,4.65,32.9
PEWH,-106.31,41.36,11142,2007-11,2.23,23.1
PEWH,-106.31,41.36,11142,2007-12,7.32,9.8
PEWH,-106.31,41.36,11142,2008-01,7.29,6.8
PEWH,-106.31,41.36,11142,2008-02,6.16,12
PEWH,-106.31,41.36,11142,2008-03,4.83,15.5
PEWH,-106.31,41.36,11142,2008-04,6.36,22
PEWH,-106.31,41.36,11142,2008-05,5.36,33.2
PEWH,-106.31,41.36,11142,2008-06,2.59,42.4
PEWH,-106.31,41.36,11142,2008-07,0.35,53.8
PEWH,-106.31,41.36,11142,2008-08,1.4,50.7
PEWH,-106.31,41.36,11142,2008-09,2.29,41.8
PEWH,-106.31,41.36,11142,2008-10,2.09,33.1
PEWH,-106.31,41.36,11142,2008-11,3.14,23
PEWH,-106.31,41.36,11142,2008-12,6.82,10.1
PEWH,-106.31,41.36,11142,2009-01,9.31,14.3
PEWH,-106.31,41.36,11142,2009-02,6.32,15.5
PEWH,-106.31,41.36,11142,2009-03,4.81,20.3
PEWH,-106.31,41.36,11142,2009-04,7.7,25.7
PEWH,-106.31,41.36,11142,2009-05,3.7,36.8
PEWH,-106.31,41.36,11142,2009-06,5.19,42.5
PEWH,-106.31,41.36,11142,2009-07,0.99,51.7
PEWH,-106.31,41.36,11142,2009-08,1.3,48.6
PEWH,-106.31,41.36,11142,2009-09,1.3,44.5
PEWH,-106.31,41.36,11142,2009-10,7.99,24.6
PEWH,-106.31,41.36,11142,2009-11,2.25,23.1
PEWH,-106.31,41.36,11142,2009-12,5.32,6.7
PEWH,-106.31,41.36,11142,2010-01,5.64,13.7
PEWH,-106.31,41.36,11142,2010-02,5.49,10.5
PEWH,-106.31,41.36,11142,2010-03,4.59,20.8
PEWH,-106.31,41.36,11142,2010-04,8.31,26
PEWH,-106.31,41.36,11142,2010-05,8.4,30.6
PEWH,-106.31,41.36,11142,2010-06,3.34,44.7
PEWH,-106.31,41.36,11142,2010-07,0.92,53.2
PEWH,-106.31,41.36,11142,2010-08,1.88,50.7
PEWH,-106.31,41.36,11142,2010-09,0.47,45.9
PEWH,-106.31,41.36,11142,2010-10,5.07,34.9
PEWH,-106.31,41.36,11142,2010-11,6.78,17.7
PEWH,-106.31,41.36,11142,2010-12,10.22,16
PEWH,-106.31,41.36,11142,2011-01,9.14,10
PEWH,-106.31,41.36,11142,2011-02,7.52,10.7
PEWH,-106.31,41.36,11142,2011-03,8.85,19.5
PEWH,-106.31,41.36,11142,2011-04,13.96,23.6
PEWH,-106.31,41.36,11142,2011-05,8.83,31.5
PEWH,-106.31,41.36,11142,2011-06,1.28,43.3
PEWH,-106.31,41.36,11142,2011-07,2.24,52.4
PEWH,-106.31,41.36,11142,2011-08,1.21,53.8
PEWH,-106.31,41.36,11142,2011-09,1.52,44.2
PEWH,-106.31,41.36,11142,2011-10,4.08,32.3
PEWH,-106.31,41.36,11142,2011-11,3.93,18.1
PEWH,-106.31,41.36,11142,2011-12,2.28,13.2
PEWH,-106.31,41.36,11142,2012-01,5.37,14
PEWH,-106.31,41.36,11142,2012-02,7.42,11.7
PEWH,-106.31,41.36,11142,2012-03,1.33,25.8
PEWH,-106.31,41.36,11142,2012-04,3.32,31.7
PEWH,-106.31,41.36,11142,2012-05,3.49,37.8
PEWH,-106.31,41.36,11142,2012-06,0.34,51.2
PEWH,-106.31,41.36,11142,2012-07,3.37,55.7
PEWH,-106.31,41.36,11142,2012-08,0.84,53.2
PEWH,-106.31,41.36,11142,2012-09,1.13,46.6
PEWH,-106.31,41.36,11142,2012-10,3.16,31.8
PEWH,-106.31,41.36,11142,2012-11,2.56,25.1
PEWH,-106.31,41.36,11142,2012-12,5.21,12.1
PEWH,-106.31,41.36,11142,2013-01,3.92,11.7
PEWH,-106.31,41.36,11142,2013-02,5.7,11.3
PEWH,-106.31,41.36,11142,2013-03,4.62,18.4
PEWH,-106.31,41.36,11142,2013-04,7.15,22.2
PEWH,-106.31,41.36,11142,2013-05,3.35,36.6
PEWH,-106.31,41.36,11142,2013-06,0.22,48.7
PEWH,-106.31,41.36,11142,2013-07,3.11,55.1
PEWH,-106.31,41.36,11142,2013-08,2.2,53.1
PEWH,-106.31,41.36,11142,2013-09,5.62,46.9
